Lon (deg),Lat (deg),Alt (m),Timestamp (ms UTC Unix),Time,Position Source,SEE_label
-65.50719448,-17.79095941,592201.9242,1520824909596,2018-03-12 3:21:49,onboard,0
-46.21797178,-38.02361868,589868.2449,1520819438777,2018-03-12 1:50:38,onboard,0
-57.77992064,-14.21413894,596462.7485,1520780905067,2018-03-11 15:08:25,onboard,0
-65.87713458,-30.23896263,597553.4908,1520738124630,2018-03-11 3:15:24,onboard,0
-44.45513688,-40.4097408,602576.4788,1520732491203,2018-03-11 1:41:31,onboard,0
-58.28819604,0.4612602912,605795.0531,1520694156081,2018-03-10 15:02:36,onboard,0
-55.69852147,-12.34015957,607594.1985,1520693948648,2018-03-10 14:59:08,onboard,0
-54.34557246,-18.75450333,609569.058,1520693844531,2018-03-10 14:57:24,onboard,0
-76.39441076,71.9042956,601061.4773,1520661069872,2018-03-10 5:51:09,onboard,0
85.65511702,5.660165328,605347.7644,1520659445592,2018-03-10 5:24:05,onboard,0
-114.3828626,-74.30110466,620471.9956,1520657674581,2018-03-10 4:54:34,onboard,0
-61.26131083,-20.95975237,593792.8218,1520650987713,2018-03-10 3:03:07,onboard,0
-61.26131083,-20.95975237,593792.8218,1520650987713,2018-03-10 3:03:07,onboard,0
-40.63056231,-35.61856899,599261.3324,1520645426453,2018-03-10 1:30:26,onboard,0
-79.31774249,-68.80971615,625577.2827,1520617627742,2018-03-09 17:47:07,onboard,0
-74.97490138,-23.58614055,612727.6596,1520612578221,2018-03-09 16:22:58,onboard,0
-72.98470303,-31.9347941,615582.7267,1520612442147,2018-03-09 16:20:42,onboard,0
-52.82800518,-14.27718011,607898.1061,1520606930322,2018-03-09 14:48:50,onboard,0
-52.75532521,-14.62414306,608223.2323,1520606924694,2018-03-09 14:48:44,onboard,0
-48.4276233,-33.4686683,614776.9736,1520606617968,2018-03-09 14:43:37,onboard,0
-34.22583786,-19.1009661,593200.5723,1520558171943,2018-03-09 1:16:11,onboard,0
-34.22583786,-19.1009661,593200.5723,1520558171943,2018-03-09 1:16:11,onboard,0
-34.22582456,-19.10090422,593200.7576,1520558171942,2018-03-09 1:16:11,onboard,0
-72.15919879,-25.11332667,611480.9572,1520525566326,2018-03-08 16:12:46,onboard,0
-71.27885434,-28.8519432,612757.3882,1520525505423,2018-03-08 16:11:45,onboard,0
-47.61687153,-26.73758704,612256.4294,1520519740743,2018-03-08 14:35:40,onboard,0
-25.39748163,-18.0359867,611063.001,1520514083195,2018-03-08 13:01:23,onboard,0
-154.6745057,61.24912074,597762.7967,1520504676396,2018-03-08 10:24:36,onboard,0
-59.89442792,-35.75215872,598601.2212,1520477254169,2018-03-08 2:47:34,onboard,0
-58.25381454,-29.33341635,595153.0683,1520477149848,2018-03-08 2:45:49,onboard,0
-27.64977261,68.49997269,599644.1959,1520475557526,2018-03-08 2:19:17,onboard,0
-73.49005475,-7.287448329,606830.9963,1520438868612,2018-03-07 16:07:48,onboard,0
-49.19302136,-7.941962368,606486.9731,1520433058889,2018-03-07 14:30:58,onboard,0
-49.10237529,-8.388575491,606293.4608,1520433051653,2018-03-07 14:30:51,onboard,0
29.91850366,-82.16683937,623232.1458,1520431766058,2018-03-07 14:09:26,onboard,0
129.4169989,-75.17309793,611067.7686,1520397146019,2018-03-07 4:32:26,onboard,0
-53.42750472,-18.98221806,590046.1523,1520389995443,2018-03-07 2:33:15,onboard,0
-130.8260877,42.98463791,604402.8781,1520364296194,2018-03-06 19:24:56,onboard,1
-69.00432508,-17.05434654,596848.8794,1520351723034,2018-03-06 15:55:23,onboard,1
-67.4017855,-24.35186904,598907.832,1520351604443,2018-03-06 15:53:24,onboard,1
-66.10669567,-29.81794782,611964.5438,1520351515401,2018-03-06 15:51:55,onboard,1
-43.73829055,-22.09787799,609708.7766,1520345841974,2018-03-06 14:17:21,onboard,1
55.41987556,59.52763752,606476.8617,1520318176335,2018-03-06 6:36:16,onboard,1
-77.86954977,-30.91179929,595185.7914,1520309000885,2018-03-06 4:03:20,onboard,1
-56.17609467,-40.05639282,600635.3128,1520303350576,2018-03-06 2:29:10,onboard,1
-54.35912737,-33.51736814,584975.5753,1520303244045,2018-03-06 2:27:24,onboard,0
-52.51235356,-25.95975855,581598.0396,1520303121435,2018-03-06 2:25:21,onboard,1
20.73701343,-71.877015,617834.1204,1520280687020,2018-03-05 20:11:27,onboard,1
90.71566131,-73.37131378,604863.2887,1520263316601,2018-03-05 15:21:56,onboard,1
-45.37441644,-2.382619029,605337.9302,1520259174603,2018-03-05 14:12:54,onboard,0
101.2471397,-81.55306737,619938.276,1520251898393,2018-03-05 12:11:38,onboard,1
-74.73739249,-28.18187064,593679.156,1520221969697,2018-03-05 3:52:49,onboard,1
-51.39373915,-31.53076076,595696.5203,1520216224913,2018-03-05 2:17:04,onboard,1
-49.11821268,-21.84220993,591439.9853,1520216067933,2018-03-05 2:14:27,onboard,0
-32.17544769,49.87215366,593444.8136,1520214908163,2018-03-05 1:55:08,onboard,0
-77.59933601,-82.20284969,608136.1371,1520205534934,2018-03-04 23:18:54,onboard,0
-65.33863959,-10.25779328,595677.6764,1520177858638,2018-03-04 15:37:38,onboard,0
-63.49769119,-19.49962525,608582.9315,1520177708891,2018-03-04 15:35:08,onboard,0
-61.98179992,-26.40155856,610710.3603,1520177596733,2018-03-04 15:33:16,onboard,0
54.25079378,-69.15437558,620381.6041,1520153690999,2018-03-04 8:54:50,onboard,0
-161.1466574,-68.82212876,620034.5798,1520118901918,2018-03-03 23:15:01,onboard,0
-6.516312278,-50.57530981,605508.2379,1520117951188,2018-03-03 22:59:11,onboard,0
-60.88445451,-20.33614882,609980.3319,1520090708251,2018-03-03 15:25:08,onboard,0
-59.3787674,-26.98522769,610349.3948,1520090600113,2018-03-03 15:23:20,onboard,0
-59.23818446,-27.57769589,611503.6558,1520090590465,2018-03-03 15:23:10,onboard,0
-6.463217629,53.29971043,606783.5497,1520074508857,2018-03-03 10:55:08,onboard,0
-72.32194145,-37.92850735,597975.086,1520048154340,2018-03-03 3:35:54,onboard,0
-72.32194145,-37.92850735,597975.086,1520048154340,2018-03-03 3:35:54,onboard,0
-72.10167572,-37.1386151,598750.114,1520048141476,2018-03-03 3:35:41,onboard,0
-70.06409153,-29.2603336,596309.1405,1520048013441,2018-03-03 3:33:33,onboard,0
-68.9701061,-24.6087638,593501.4184,1520047938065,2018-03-03 3:32:18,onboard,0
-66.85294569,-14.89340302,589281.8402,1520047781083,2018-03-03 3:29:41,onboard,0
-66.85294569,-14.89340302,589281.8402,1520047781083,2018-03-03 3:29:41,onboard,0
-57.78937284,-23.18689081,597394.8131,1520003674859,2018-03-02 15:14:34,onboard,0
-54.03006402,-38.22455795,601670.5728,1520003429629,2018-03-02 15:10:29,onboard,0
-18.78738653,-27.23991444,595519.0567,1519949395804,2018-03-02 0:09:55,onboard,0
-62.35436563,10.95430817,604914.9641,1519917241231,2018-03-01 15:14:01,onboard,0
-54.39707692,-27.17499016,609514.6288,1519916622955,2018-03-01 15:03:42,onboard,0
-57.90688439,69.18808501,604413.7792,1519878235781,2018-03-01 4:23:55,onboard,0
-64.56110778,-26.90640574,581118.4673,1519874001709,2018-03-01 3:13:21,onboard,0
-63.46245506,-22.06230155,590950.8017,1519873923320,2018-03-01 3:12:03,onboard,0
-63.16606169,-20.71899059,590795.0733,1519873901611,2018-03-01 3:11:41,onboard,0
-41.21189627,-29.89353963,593726.4174,1519868251300,2018-03-01 1:37:31,onboard,0
-40.20124812,-25.8577813,592021.7748,1519868185776,2018-03-01 1:36:25,onboard,0
-40.10586095,-25.46103056,592084.7863,1519868179346,2018-03-01 1:36:19,onboard,0
16.76302991,15.58692927,574476.2264,1519855919146,2018-02-28 22:11:59,onboard,0
16.76302991,15.58692927,574476.2264,1519855919146,2018-02-28 22:11:59,onboard,0
-76.35764507,-26.04165636,611203.4182,1519835453527,2018-02-28 16:30:53,onboard,0
-76.29190756,-26.32577626,610428.0347,1519835448904,2018-02-28 16:30:48,onboard,0
-55.27030143,-11.88690778,605664.0533,1519829884219,2018-02-28 14:58:04,onboard,0
-178.4480173,67.17959326,603014.47,1519820278630,2018-02-28 12:17:58,onboard,0
-51.68731173,-17.20522196,607038.2978,1519742810818,2018-02-27 14:46:50,onboard,0
-51.12622135,-19.83130043,595531.405,1519742768206,2018-02-27 14:46:08,onboard,0
-50.42327496,-22.98562766,609432.9978,1519742716951,2018-02-27 14:45:16,onboard,0
-49.37607275,-27.55887711,597495.0041,1519742642582,2018-02-27 14:44:02,onboard,0
-49.37605815,-27.55893862,597495.0585,1519742642581,2018-02-27 14:44:02,onboard,0
124.5075303,-49.73634576,603016.761,1519740994180,2018-02-27 14:16:34,onboard,0
-73.98155981,-14.36799771,606242.6825,1519661668726,2018-02-26 16:14:28,onboard,0
-49.01418891,-18.17856761,594803.2492,1519655807768,2018-02-26 14:36:47,onboard,0
-47.73850222,-23.94475537,607429.1327,1519655714101,2018-02-26 14:35:14,onboard,0
-45.96998182,-31.37823594,609287.8626,1519655593099,2018-02-26 14:33:13,onboard,0
-45.50103665,-33.25320599,598412.1822,1519655562548,2018-02-26 14:32:42,onboard,0
97.69187951,-81.29054733,615771.911,1519648779803,2018-02-26 12:39:39,onboard,1
-137.960525,43.56996336,596664.9685,1519635098743,2018-02-26 8:51:38,onboard,1
-107.6498166,58.2659059,600734.6516,1519629057481,2018-02-26 7:10:57,onboard,1
-85.05378194,76.53422883,606914.2215,1519628738699,2018-02-26 7:05:38,onboard,1
-56.75831365,-25.15974123,591808.5824,1519613012658,2018-02-26 2:43:32,onboard,1
-32.38003275,-24.21542595,593296.6765,1519607198329,2018-02-26 1:06:38,onboard,1
-32.26118015,-23.71964515,579822.9038,1519607190289,2018-02-26 1:06:30,onboard,1
-117.4441633,77.73383995,610249.8322,1519576208354,2018-02-25 16:30:08,onboard,1
-47.64772993,-12.92582428,605143.0678,1519568905618,2018-02-25 14:28:25,onboard,1
-22.42087971,-17.86933727,609207.1875,1519563024761,2018-02-25 12:50:24,TLE,1
-77.86303837,-22.55111042,591293.4609,1519531782533,2018-02-25 4:09:42,onboard,1
-57.23403366,-36.91824677,596811.5601,1519526216444,2018-02-25 2:36:56,onboard,1
-55.47750881,-30.16475732,593672.4297,1519526106690,2018-02-25 2:35:06,onboard,1
-54.05409335,-24.12293939,593963.9092,1519526008801,2018-02-25 2:33:28,onboard,1
-45.83362642,-9.736849056,605162.683,1519481969904,2018-02-24 14:19:29,onboard,1
-43.15163439,-22.37813746,606248.9484,1519481764883,2018-02-24 14:16:04,onboard,1
-43.15162062,-22.37819903,606249.0153,1519481764882,2018-02-24 14:16:04,onboard,1
-7.33013938,80.18428301,614345.3125,1519460282006,2018-02-24 8:18:02,TLE,1
-53.60777818,-32.58922367,583269.0464,1519439158912,2018-02-24 2:25:58,onboard,1
-96.53878709,-65.35670021,616396.6568,1519411466740,2018-02-23 18:44:26,onboard,1
-64.34049649,-24.62314313,606092.4535,1519400540179,2018-02-23 15:42:20,onboard,0
-62.1526053,-33.62349797,610112.2017,1519400393650,2018-02-23 15:39:53,onboard,1
-41.60188509,-18.16907706,606720.1169,1519394845849,2018-02-23 14:07:25,onboard,1
-45.95731226,68.86588065,611014.3209,1519390471687,2018-02-23 12:54:31,onboard,1
-153.1122028,48.21075553,599897.1078,1519379860095,2018-02-23 9:57:40,onboard,1
-68.07795258,68.48535433,606538.308,1519362123452,2018-02-23 5:02:03,onboard,0
-73.70053502,-25.98668042,580925.5818,1519357863859,2018-02-23 3:51:03,onboard,0
-54.62963039,-44.63010154,602328.6333,1519352368117,2018-02-23 2:19:28,onboard,0
-51.33797321,-33.32644983,596897.5203,1519352183800,2018-02-23 2:16:23,onboard,0
-50.99802912,-32.00241813,594478.1942,1519352162293,2018-02-23 2:16:02,onboard,0
-116.5018537,-67.07932882,618597,1519330246861,2018-02-22 20:10:46,TLE,0
-66.20165216,-4.092359831,591068.6069,1519313885662,2018-02-22 15:38:05,onboard,0
-62.21176272,-23.11526721,606933.0611,1519313577329,2018-02-22 15:32:57,onboard,0
-61.73950746,-25.19353488,606353.9839,1519313543572,2018-02-22 15:32:23,onboard,0
-37.84343941,-24.0150486,605432.326,1519307763604,2018-02-22 13:56:03,onboard,0
66.79416373,-82.3234301,603359.611,1519300923986,2018-02-22 12:02:03,onboard,0
17.29893458,-52.65129955,603475.7734,1519248115648,2018-02-21 21:21:55,onboard,0
-63.9253626,-3.124280045,603540.8837,1519226913967,2018-02-21 15:28:33,onboard,0
-55.64553905,-39.3692648,597187.9558,1519226325238,2018-02-21 15:18:45,onboard,0
16.07839589,-36.6074928,608384.1435,1519208973118,2018-02-21 10:29:33,onboard,1
43.57404029,-47.27404566,611346.3469,1519202999992,2018-02-21 8:49:59,onboard,1
-49.34335474,-43.56267556,601745.9544,1519178376487,2018-02-21 1:59:36,onboard,1
-83.54974546,65.60450368,600075.3682,1519141051591,2018-02-20 15:37:31,onboard,1
-58.12718298,-19.24019761,605937.6945,1519139665699,2018-02-20 15:14:25,onboard,1
-55.08571741,-32.29901602,606306.3361,1519139453440,2018-02-20 15:10:53,onboard,1
-68.84879635,-36.16577807,596615.2192,1519097067869,2018-02-20 3:24:27,onboard,1
-66.6544205,-27.48899642,594304.6053,1519096926968,2018-02-20 3:22:06,onboard,1
-43.24211483,-30.58906377,596903.0068,1519091178167,2018-02-20 1:46:18,onboard,1
-42.66572971,-28.22265242,594448.2596,1519091139782,2018-02-20 1:45:39,onboard,1
-173.2462028,82.07780019,612280.9463,1519054479587,2018-02-19 15:34:39,onboard,1
-54.84716559,-22.92434044,603757.7905,1519052618729,2018-02-19 15:03:38,onboard,1
-54.68224524,-23.65385738,605068.326,1519052606885,2018-02-19 15:03:26,onboard,0
-54.57605419,-24.15020215,592556.5678,1519052598830,2018-02-19 15:03:18,onboard,0
-67.98648676,-41.71558667,599362.567,1519010171348,2018-02-19 3:16:11,onboard,0
-63.06087379,-22.58917484,592164.1041,1519009860603,2018-02-19 3:11:00,onboard,0
-63.06087379,-22.58917484,592164.1041,1519009860603,2018-02-19 3:11:00,onboard,0
-63.06087379,-22.58917484,592164.1041,1519009860603,2018-02-19 3:11:00,onboard,0
-42.1535242,-35.96147561,585162.831,1519004278434,2018-02-19 1:37:58,onboard,0
-36.28129305,-10.2855734,578211.0163,1519003862762,2018-02-19 1:31:02,onboard,0
-77.837303,-17.00931157,590369.4314,1518971527088,2018-02-18 16:32:07,onboard,0
-57.33103362,0.9349080527,601098.6735,1518966017879,2018-02-18 15:00:17,onboard,0
-61.6320727,61.67099849,606145.4633,1518927303073,2018-02-18 4:15:03,onboard,0
-38.73882068,-32.32029436,595572.0273,1518917232164,2018-02-18 1:27:12,onboard,0
28.44690441,48.36819052,602785.2182,1518904327160,2018-02-17 21:52:07,onboard,0
-73.66814324,-24.71345839,602950.2713,1518884414291,2018-02-17 16:20:14,onboard,0
-71.07597,-35.23808099,606153.1565,1518884243039,2018-02-17 16:17:23,onboard,0
-50.34351578,-20.96683609,602300.9587,1518878675942,2018-02-17 14:44:35,onboard,0
-60.6311121,-33.0893302,597724.2907,1518836056506,2018-02-17 2:54:16,onboard,0
-100.8197701,-81.71064791,614753.9928,1518831115925,2018-02-17 1:31:55,onboard,0
-105.1461138,-63.25018256,599994.0777,1518808391468,2018-02-16 19:13:11,onboard,0
-70.84186868,-26.25556747,603645.7668,1518797401793,2018-02-16 16:10:01,onboard,0
-68.87268814,-34.23640857,604606.7479,1518797271947,2018-02-16 16:07:51,onboard,0
-50.5621605,-8.165683499,599962.8011,1518791895800,2018-02-16 14:38:15,onboard,0
-27.62287477,67.91582597,613138.9594,1518781543496,2018-02-16 11:45:43,onboard,0
-151.2747293,64.49408869,596313.1801,1518776477291,2018-02-16 10:21:17,onboard,0
120.1282592,-79.5360685,615068.9797,1518761698771,2018-02-16 6:14:58,onboard,0
-55.63222122,-22.48834928,593182.3921,1518748897286,2018-02-16 2:41:37,onboard,0
-48.36865537,-6.798193771,599778.5343,1518704930343,2018-02-15 14:28:50,onboard,0
-47.66402496,-10.26457023,600493.5328,1518704874263,2018-02-15 14:27:54,onboard,0
-47.55207433,-10.8118003,599754.6721,1518704865413,2018-02-15 14:27:45,onboard,0
-46.59551393,-15.41937419,600397.6844,1518704790842,2018-02-15 14:26:30,onboard,0
-45.79609565,-19.1663851,600988.2477,1518704730140,2018-02-15 14:25:30,onboard,0
-44.08561356,-26.77300571,602668.8006,1518704606731,2018-02-15 14:23:26,onboard,0
-156.4921499,75.84435927,611370.4063,1518695087567,2018-02-15 11:44:47,onboard,0
-54.61120126,-28.74177001,597306.5349,1518662011209,2018-02-15 2:33:31,onboard,0
-53.74001662,-25.03422086,596313.0078,1518661951109,2018-02-15 2:32:31,onboard,0
-53.74001662,-25.03422086,596313.0078,1518661951109,2018-02-15 2:32:31,onboard,0
-53.61439272,-24.48834038,594784.7216,1518661942265,2018-02-15 2:32:22,onboard,0
-32.91985965,-38.23581984,599106.6118,1518656366525,2018-02-15 0:59:26,onboard,0
-20.73697443,-11.63336072,599314.1141,1518612062306,2018-02-14 12:41:02,onboard,0
92.74547677,-77.81770776,614326.6247,1518593560859,2018-02-14 7:32:40,onboard,0
-51.18495725,-24.66522165,594699.3801,1518574957710,2018-02-14 2:22:37,onboard,0
-51.08290311,-24.21836917,594270.3575,1518574950474,2018-02-14 2:22:30,onboard,0
161.5151366,-56.59985561,608717.7383,1518570737108,2018-02-14 1:12:17,onboard,0
-67.14606468,-9.001442669,598291.8518,1518536718670,2018-02-13 15:45:18,onboard,0
-66.33492413,-12.9531261,598780.8513,1518536654753,2018-02-13 15:44:14,onboard,0
-65.22136072,-18.25610007,587927.8414,1518536568918,2018-02-13 15:42:48,onboard,0
-64.3075705,-22.40979837,602005.2328,1518536501582,2018-02-13 15:41:41,onboard,0
-42.64651462,-10.63718145,600243.4666,1518530893079,2018-02-13 14:08:13,onboard,0
6.884159872,64.81145344,611679.2411,1518514728056,2018-02-13 9:38:48,onboard,0
49.91013027,9.751787571,599576.8921,1518508023701,2018-02-13 7:47:03,onboard,1
49.91013027,9.751787571,599576.8921,1518508023701,2018-02-13 7:47:03,onboard,1
-49.8611786,-29.52820137,596128.9239,1518488049126,2018-02-13 2:14:09,onboard,1
-63.73751723,-13.563587,599907,1518449657321,2018-02-12 15:34:17,onboard,1
81.15689673,-82.4223656,612658.0672,1518436821260,2018-02-12 12:00:21,onboard,1
-98.86490595,55.12746036,609178.9052,1518417085271,2018-02-12 6:31:25,onboard,0
-68.98702208,-18.23400316,594533.7452,1518406677893,2018-02-12 3:37:57,onboard,0
-68.97638988,-18.18433147,594610.0148,1518406677090,2018-02-12 3:37:57,onboard,0
-52.24227993,-46.40465041,602562.2287,1518401336921,2018-02-12 2:08:56,onboard,0
-61.85669655,-10.710236,597267.0767,1518362715977,2018-02-11 15:25:15,onboard,0
-58.22349926,-27.42610295,588554.6345,1518362445230,2018-02-11 15:20:45,onboard,0
-35.83358094,-19.53664286,600985.7527,1518356774021,2018-02-11 13:46:14,onboard,0
54.950376,-81.65015995,613828.2981,1518349898207,2018-02-11 11:51:38,onboard,0
-29.00439351,41.70558403,604662.001,1518312920840,2018-02-11 1:35:20,onboard,0
125.9349883,70.98725843,612925.1548,1518311863584,2018-02-11 1:17:43,onboard,0
-58.13216422,-16.73331946,597451.4623,1518275631130,2018-02-10 15:13:51,onboard,0
-58.02629103,-17.23020182,597998.6539,1518275623089,2018-02-10 15:13:43,onboard,0
-56.77392039,-22.96343442,599656.1025,1518275530217,2018-02-10 15:12:10,onboard,0
-67.89792305,-34.58095316,600531.9372,1518232968266,2018-02-10 3:22:48,onboard,0
-66.68604989,-29.80931414,599707.924,1518232890685,2018-02-10 3:21:30,onboard,0
-64.78171295,-21.60243918,596024.1427,1518232757618,2018-02-10 3:19:17,onboard,0
-39.48341325,-16.35072305,597173.7239,1518226873544,2018-02-10 1:41:13,onboard,0
9.53152637,-70.48283979,609673.4755,1518210368027,2018-02-09 21:06:08,onboard,0
-78.10409516,-24.57215444,600363.9763,1518194315966,2018-02-09 16:38:35,onboard,0
-78.04579754,-24.85764484,586934.283,1518194311344,2018-02-09 16:38:31,onboard,0
-50.23915962,-39.1473037,590629.496,1518188279735,2018-02-09 14:57:59,onboard,0
-31.53121793,-16.56935751,598257.9047,1518182847308,2018-02-09 13:27:27,onboard,0
-30.39655459,-21.80705569,598854.735,1518182762491,2018-02-09 13:26:02,onboard,0
-66.81645926,-39.57261549,603053.0452,1518146062298,2018-02-09 3:14:22,onboard,0
-35.47813565,-8.938607918,594977.5384,1518139766375,2018-02-09 1:29:26,onboard,0
18.78089251,-63.88860038,596673.8515,1518123267290,2018-02-08 20:54:27,onboard,0
-74.64834288,-28.78019286,600788.4397,1518107260254,2018-02-08 16:27:40,onboard,0
-24.87954965,-80.20643267,612395.9637,1518106377467,2018-02-08 16:12:57,onboard,0
-53.97179756,-13.01461117,598533.5111,1518101716472,2018-02-08 14:55:16,onboard,1
-53.41358425,-15.68714574,597534.0252,1518101673257,2018-02-08 14:54:33,onboard,1
-52.06805856,-21.91977499,597264.0057,1518101572362,2018-02-08 14:52:52,onboard,1
-31.33191593,-5.535259617,596128.4423,1518096038222,2018-02-08 13:20:38,onboard,1
-81.97406923,-12.05374405,595123.8597,1518064427563,2018-02-08 4:33:47,onboard,1
-61.53028567,-28.92028577,600055.5921,1518058901467,2018-02-08 3:01:41,onboard,0
-60.41864033,-24.17468313,597190.9467,1518058824479,2018-02-08 3:00:24,onboard,1
-59.4290316,-19.71955971,596473.7579,1518058752320,2018-02-08 2:59:12,onboard,1
-59.4290316,-19.71955971,596473.7579,1518058752320,2018-02-08 2:59:12,onboard,1
-35.61222252,-21.29846823,598780.0616,1518052978796,2018-02-08 1:22:58,onboard,1
60.5137884,-79.82354883,611575.1802,1518019178234,2018-02-07 15:59:38,onboard,1
-47.27772259,-31.77170659,599045.7635,1518014424986,2018-02-07 14:40:24,onboard,1
-64.68431463,-48.1894497,592838.9199,1517972228468,2018-02-07 2:57:08,onboard,1
-61.13626636,-36.97443576,603049.0686,1517972044948,2018-02-07 2:54:04,onboard,0
-56.90241566,-19.45852704,598435.6017,1517971760525,2018-02-07 2:49:20,onboard,0
114.0216677,69.17782995,612114.6037,1517969680377,2018-02-07 2:14:40,onboard,1
-35.53234608,-31.50563369,600495.5718,1517966156847,2018-02-07 1:15:56,onboard,1
-8.895179456,-20.92845253,598541.2256,1517960186142,2018-02-06 23:36:26,onboard,1
-69.41347437,-29.99602916,598828.0524,1517933265408,2018-02-06 16:07:45,onboard,0
-69.41345934,-29.99609075,598827.9523,1517933265407,2018-02-06 16:07:45,onboard,0
-45.72156149,-28.03275487,600177.9808,1517927498114,2018-02-06 14:31:38,onboard,0
-57.00085799,-30.60622407,600732.8994,1517884953667,2018-02-06 2:42:33,onboard,0
-55.87685776,-25.91398913,598520.8147,1517884877488,2018-02-06 2:41:17,onboard,0
-35.52322378,-40.52488195,603164.1516,1517879316221,2018-02-06 1:08:36,onboard,0
-32.38841889,-28.76341467,601805.8708,1517879124667,2018-02-06 1:05:24,onboard,0
-105.8515505,73.91375776,614627.4054,1517847981929,2018-02-05 16:26:21,onboard,0
-68.77705285,-22.11864075,596421.2802,1517846405485,2018-02-05 16:00:05,onboard,0
-67.37758412,-28.19483828,599620.214,1517846306995,2018-02-05 15:58:26,onboard,0
-45.78068923,-16.72212395,583293.0148,1517840693668,2018-02-05 14:24:53,onboard,0
-45.51679779,-17.96491251,595265.6108,1517840673568,2018-02-05 14:24:33,onboard,0
-45.42109525,-18.41225947,595001.8129,1517840666333,2018-02-05 14:24:26,onboard,0
-15.28024498,-42.18578578,589713.6441,1517834480959,2018-02-05 12:41:20,onboard,0
-55.19036897,-33.10419702,589407.464,1517798006695,2018-02-05 2:33:26,onboard,0
-52.94181772,-23.8884206,598670.9753,1517797856950,2018-02-05 2:30:56,onboard,0
-6.807131299,-33.03959076,589635.7321,1517786407387,2018-02-04 23:20:07,onboard,0
-15.91820673,-82.37991334,611995.9836,1517769909308,2018-02-04 18:45:09,onboard,0
-66.47037299,-21.37890139,594994.7161,1517759429775,2018-02-04 15:50:29,onboard,0
-65.66953389,-24.94063085,595821.956,1517759372083,2018-02-04 15:49:32,onboard,0
-64.47442423,-29.98417558,598418.9431,1517759290276,2018-02-04 15:48:10,onboard,0
-42.80431383,-19.11244277,583172.6276,1517753667319,2018-02-04 14:14:27,onboard,0
-40.95102754,-27.31458944,597304.8247,1517753534445,2018-02-04 14:12:14,onboard,0
-20.32042196,-11.08924153,595912.4093,1517747997897,2018-02-04 12:39:57,onboard,0
-109.019273,39.54503416,604979.9691,1517727239223,2018-02-04 6:53:59,onboard,0
-52.79637192,-33.54878399,590010.166,1517711026156,2018-02-04 2:23:46,onboard,0
-52.13003727,-30.89090393,601375.9859,1517710982941,2018-02-04 2:23:02,onboard,0
-51.76647593,-29.40737644,602787.5284,1517710958821,2018-02-04 2:22:38,onboard,0
-48.86906183,-16.56513378,597993.5837,1517710750587,2018-02-04 2:19:10,onboard,0
-41.8662478,-64.47819552,609863.795,1517705737854,2018-02-04 0:55:37,onboard,0
-26.73341187,-25.74574984,600578.6548,1517705100279,2018-02-04 0:45:00,onboard,0
45.43529734,-72.52047314,599501.2453,1517682688372,2018-02-03 18:31:28,onboard,0
-65.31793179,-15.24529092,594439.886,1517672541289,2018-02-03 15:42:21,onboard,0
-65.15055988,-16.04136612,593544.6288,1517672528426,2018-02-03 15:42:08,onboard,0
-62.01812921,72.17405604,614102.9009,1517633905069,2018-02-03 4:58:25,onboard,0
-46.93777819,-19.08287138,599684.2237,1517623803613,2018-02-03 2:10:03,onboard,0
-25.8758203,-32.39592467,603965.6983,1517618220637,2018-02-03 0:37:00,onboard,0
7.298463095,69.97092114,613111.6891,1517616546508,2018-02-03 0:09:06,onboard,0
19.58108683,54.16621318,609579.1427,1517611014787,2018-02-02 22:36:54,onboard,0
19.58108683,54.16621318,609579.1427,1517611014787,2018-02-02 22:36:54,onboard,0
-59.80153333,-28.91075422,584541.5234,1517585332422,2018-02-02 15:28:52,onboard,0
-14.08158736,-71.10569704,611070.4997,1517578833079,2018-02-02 13:40:33,onboard,0
63.65759844,-39.01787867,598378.1291,1517556178371,2018-02-02 7:22:58,onboard,0
-47.28344831,-30.906366,602128.6024,1517537007994,2018-02-02 2:03:27,onboard,0
-46.7246837,-28.74779327,604205.9908,1517536972824,2018-02-02 2:02:52,onboard,0
-109.4844589,-79.38908341,613386.9476,1517520686994,2018-02-01 21:31:26,onboard,0
162.8236531,82.24272555,602191.1157,1517506089369,2018-02-01 17:28:09,onboard,0
-59.37031543,-19.97582661,581943.3271,1517498489559,2018-02-01 15:21:29,onboard,0
-37.41498739,-9.420184787,591754.5915,1517492860957,2018-02-01 13:47:40,onboard,0
138.0294178,-76.52878182,600561.107,1517485589387,2018-02-01 11:46:29,onboard,1
-10.68099668,81.46847615,613332.2149,1517471201196,2018-02-01 7:46:41,onboard,1
-66.44925293,-20.4092585,601012.2082,1517455648826,2018-02-01 3:27:28,onboard,0
-39.86433412,-8.880761059,598946.4903,1517449663046,2018-02-01 1:47:43,onboard,0
-139.5442914,72.69523712,613138.7701,1517424618843,2018-01-31 18:50:18,onboard,0
-33.63231828,-79.53121869,600020.3312,1517416292629,2018-01-31 16:31:32,onboard,0
-59.38997334,-8.043143367,592007.989,1517411694749,2018-01-31 15:14:54,onboard,0
-59.38997334,-8.043143367,592007.989,1517411694749,2018-01-31 15:14:54,onboard,0
-52.05201545,73.6399955,602069.5703,1517372919234,2018-01-31 4:28:39,onboard,0
-69.13638626,-40.87855854,607361.6959,1517368994304,2018-01-31 3:23:14,onboard,1
